Player ID,Date,MoM,Chase,5H,5H_2,10_Haul,O,R,W,ECON,0s,4s,6s,WD,NB,O_2,R_2,W_2,ECON_2,0s_2,4s_2,6s_2,WD_2,NB_2,Result Label,Rating
159,2011-02-21,0,1,0.0,0.0,0.0,0.531502423263328,0.3918918918918919,0.2222222222222222,0.1753333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13771666666666665
199,2011-02-21,0,1,0.0,0.0,0.0,0.42649434571890144,0.44144144144144143,0.4444444444444444,0.24333333333333332,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27275
176,2011-02-21,0,1,0.0,0.0,0.0,0.3861066235864297,0.36486486486486486,0.1111111111111111,0.22466666666666668,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07228333333333334
158,2011-02-21,0,1,0.0,0.0,0.0,0.5153473344103393,0.44144144144144143,0.1111111111111111,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07176666666666667
141,2011-02-21,0,1,0.0,0.0,0.0,0.19224555735056542,0.2072072072072072,0.2222222222222222,0.25533333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13971666666666666
238,2011-03-10,0,1,0.0,0.0,0.0,0.6607431340872375,0.4954954954954955,0.2222222222222222,0.17866666666666667,0.0,0.0,0.0,0.0,0.21428571428571427,0.36923076923076925,0.42657342657342656,0.5,0.13124999999999998,0.0,0.0,0.0,0.0,0.2,0,0.44108125
184,2011-03-10,0,1,0.0,0.0,0.0,0.531502423263328,0.5,0.3333333333333333,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.2692307692307693,0.42657342657342656,0.125,0.18124999999999997,0.0,0.0,0.0,0.0,0.2,0,0.28513125
215,2011-03-10,0,1,0.0,0.0,0.0,0.37318255250403876,0.16216216216216217,0.2222222222222222,0.10266666666666667,0.0,0.0,0.0,0.0,0.07142857142857142,0.38461538461538464,0.45454545454545453,0.5,0.13541666666666666,0.0,0.0,0.0,0.0,0.0,0,0.43928541666666665
68,2011-03-10,0,1,0.0,0.0,0.0,0.0630048465266559,0.05405405405405406,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005000000000000001
159,2011-03-10,0,1,0.0,0.0,0.0,0.35379644588045234,0.3108108108108108,0.0,0.20866666666666667,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.48951048951048953,0.25,0.12125,0.0,0.0,0.0,0.0,0.0,0,0.15824791666666665
176,2011-03-10,0,1,0.0,0.0,0.0,0.32148626817447495,0.38288288288288286,0.3333333333333333,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.5244755244755245,0.375,0.12,0.0,0.0,0.0,0.0,0.0,0,0.43508333333333327
158,2011-03-10,0,1,0.0,0.0,0.0,0.4345718901453958,0.3333333333333333,0.1111111111111111,0.18266666666666667,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.45454545454545453,0.125,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0,0.14873333333333333
141,2011-03-10,0,1,0.0,0.0,0.0,0.03231017770597738,0.04054054054054054,0.2222222222222222,0.27666666666666667,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.055944055944055944,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0,0.14191666666666666
159,2011-03-03,0,0,0.0,0.0,0.0,0.4184168012924071,0.31981981981981983,0.2222222222222222,0.182,0.0,0.0,0.0,0.0,0.0,0.4807692307692308,0.3776223776223776,0.125,0.09,0.0,0.0,0.0,0.0,0.0,0,0.21513333333333334
199,2011-03-03,0,0,0.0,0.0,0.0,0.3279483037156704,0.25675675675675674,0.4444444444444444,0.18333333333333332,0.0,0.0,0.0,0.1,0.0,0.4115384615384615,0.6153846153846154,0.125,0.16916666666666663,0.0,0.0,0.0,0.0,0.1,0,0.3504791666666667
176,2011-03-03,0,0,0.0,1.0,0.0,0.3053311793214863,0.2747747747747748,0.3333333333333333,0.214,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.3986013986013986,0.625,0.09875,0.0,0.0,0.0,0.125,0.0,0,0.65781875
141,2011-03-03,0,0,0.0,0.0,0.0,0.046849757673667204,0.036036036036036036,0.0,0.17733333333333334,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004433333333333333
158,2011-03-03,0,0,0.0,0.0,0.0,0.27302100161550885,0.2072072072072072,0.1111111111111111,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.45454545454545453,0.375,0.15041666666666664,0.0,0.0,0.0,0.0,0.0,0,0.2999270833333333
11,2011-03-03,0,0,0.0,0.0,0.0,0.6122778675282715,0.4144144144144144,0.2222222222222222,0.16133333333333333,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.09090909090909091,0.0,0.13541666666666666,0.0,0.0,0.0,0.125,0.1,0,0.14075208333333333
103,2011-03-03,0,0,0.0,0.0,0.0,0.6445880452342488,0.2927927927927928,0.4444444444444444,0.108,0.0,0.0,0.0,0.0,0.07142857142857142,0.13461538461538464,0.06993006993006994,0.125,0.05916666666666666,0.0,0.0,0.0,0.0,0.0,0,0.34584583333333335
44,2011-03-03,0,0,0.0,0.0,0.0,0.5476575121163166,0.3918918918918919,0.0,0.16999999999999998,0.0,0.0,0.0,0.2,0.0,0.17307692307692307,0.2517482517482518,0.125,0.16666666666666666,0.0,0.0,0.0,0.125,0.0,0,0.08341666666666667
19,2011-03-17,0,0,0.0,0.0,0.0,0.4345718901453958,0.5135135135135135,0.2222222222222222,0.2813333333333333,0.41979522184300344,0.8,0.1111111111111111,0.1,0.07142857142857142,0.25,0.22377622377622378,0.25,0.1025,0.23529411764705882,0.2,0.0,0.0,0.0,0,0.2929291666666667
247,2011-03-17,0,0,0.0,0.0,0.0,0.3295638126009693,0.3018018018018018,0.3333333333333333,0.214,0.3242320819112628,0.24,0.3333333333333333,0.0,0.0,0.21153846153846156,0.3146853146853147,0.0,0.17041666666666666,0.13333333333333333,0.1,0.0,0.0,0.0,0,0.20961041666666666
100,2011-03-17,0,0,0.0,0.0,0.0,0.35379644588045234,0.34234234234234234,0.3333333333333333,0.23,0.36177474402730375,0.52,0.1111111111111111,0.0,0.0,0.19230769230769232,0.2867132867132867,0.125,0.1708333333333333,0.16078431372549018,0.30000000000000004,0.0,0.0,0.0,0,0.28502083333333333
238,2011-03-17,0,0,0.0,0.0,0.0,0.9063004846526657,0.5585585585585585,0.4444444444444444,0.14666666666666667,0.9522184300341296,0.64,0.0,0.0,0.07142857142857142,0.44230769230769235,0.3706293706293706,0.125,0.09583333333333333,0.4627450980392157,0.30000000000000004,0.0,0.125,0.2,0,0.3477291666666667
184,2011-03-17,0,0,0.0,0.0,0.0,0.7738287560581584,0.5315315315315315,0.3333333333333333,0.16333333333333333,0.8122866894197952,0.76,0.0,0.0,0.0,0.3269230769230769,0.32867132867132864,0.0,0.11499999999999999,0.32156862745098036,0.4,0.0,0.0,0.1,0,0.20695833333333333
213,2011-03-17,0,0,0.0,0.0,0.0,0.4507269789983845,0.45945945945945943,0.0,0.24266666666666667,0.4232081911262799,0.64,0.0,0.0,0.0,0.21153846153846156,0.25874125874125875,0.125,0.13999999999999999,0.1843137254901961,0.25,0.0,0.0,0.0,0,0.08456666666666666
215,2011-03-17,0,0,0.0,0.0,0.0,0.5476575121163166,0.2882882882882883,0.3333333333333333,0.12533333333333332,0.5767918088737202,0.28,0.0,0.0,0.0,0.42307692307692313,0.34265734265734266,0.0,0.0925,0.43137254901960786,0.2,0.14285714285714285,0.0,0.0,0,0.20544583333333333
29,2011-03-17,0,0,0.0,0.0,0.0,0.046849757673667204,0.04504504504504504,0.0,0.222,0.04778156996587031,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00555
68,2011-03-17,0,0,0.0,0.0,0.0,0.11147011308562198,0.05405405405405406,0.0,0.11399999999999999,0.10580204778156997,0.0,0.0,0.0,0.0,0.019230769230769232,0.027972027972027972,0.0,0.16666666666666666,0.0196078431372549,0.05,0.0,0.0,0.0,0,0.007016666666666667
235,2011-03-17,0,0,0.0,0.0,0.0,0.030694668820678513,0.03153153153153153,0.0,0.23333333333333334,0.027303754266211604,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005833333333333334
123,2011-03-03,0,0,0.0,0.0,0.0,0.2568659127625202,0.2747747747747748,0.1111111111111111,0.254,0.0,0.0,0.0,0.0,0.0,0.29423076923076924,0.25874125874125875,0.25,0.09916666666666665,0.0,0.0,0.0,0.125,0.0,0,0.22549583333333334
61,2011-03-03,0,0,0.0,0.0,0.0,0.35379644588045234,0.2972972972972973,0.2222222222222222,0.2,0.0,0.0,0.0,0.1,0.0,0.39038461538461544,0.2727272727272727,0.25,0.07916666666666666,0.0,0.0,0.0,0.0,0.0,0,0.2903125
23,2011-03-03,0,0,0.0,0.0,0.0,0.24232633279483035,0.22972972972972971,0.3333333333333333,0.22399999999999998,0.0,0.0,0.0,0.1,0.0,0.33269230769230773,0.4825174825174825,0.0,0.16416666666666666,0.0,0.0,0.0,0.125,0.2,0,0.20970416666666664
173,2011-03-03,0,0,0.0,0.0,0.0,0.3376413570274636,0.3153153153153153,0.1111111111111111,0.222,0.0,0.0,0.0,0.0,0.0,0.3653846153846154,0.5034965034965035,0.125,0.15749999999999997,0.0,0.0,0.0,0.0,0.0,0,0.15115416666666665
193,2011-03-03,0,0,0.0,0.0,0.0,0.28917609046849757,0.25225225225225223,0.1111111111111111,0.20733333333333331,0.0,0.0,0.0,0.0,0.07142857142857142,0.2884615384615385,0.23076923076923078,0.5,0.09166666666666667,0.0,0.0,0.0,0.0,0.1,0,0.37414166666666665
216,2011-03-03,0,0,0.0,0.0,0.0,0.2084006462035541,0.2972972972972973,0.3333333333333333,0.338,0.0,0.0,0.0,0.0,0.07142857142857142,0.2,0.34965034965034963,0.25,0.19499999999999998,0.0,0.0,0.0,0.625,0.0,2,0.41332499999999994
121,2011-03-03,0,0,0.0,0.0,0.0,0.35379644588045234,0.22972972972972971,0.2222222222222222,0.154,0.0,0.0,0.0,0.0,0.0,0.25,0.3076923076923077,0.125,0.1408333333333333,0.0,0.0,0.0,0.0,0.0,0,0.21570416666666664
194,2011-03-03,0,0,0.0,0.0,0.0,0.0630048465266559,0.04504504504504504,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004166666666666667
80,2011-03-03,1,0,0.0,0.0,0.0,0.0791599353796446,0.07657657657657657,0.0,0.22666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005666666666666667
11,2011-03-10,0,0,0.0,0.0,0.0,0.19224555735056542,0.15315315315315314,0.1111111111111111,0.18866666666666668,0.0,0.0,0.0,0.0,0.0,0.3942307692307693,0.43356643356643354,0.25,0.12375,0.0,0.0,0.0,0.0,0.0,0,0.22447708333333333
103,2011-03-10,0,0,0.0,1.0,0.0,0.11147011308562198,0.12162162162162161,0.2222222222222222,0.25666666666666665,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,0.6223776223776224,0.75,0.13708333333333333,0.0,0.0,0.0,0.0,0.2,0,0.6681770833333333
44,2011-03-10,0,0,0.0,0.0,0.0,0.06785137318255251,0.06756756756756757,0.1111111111111111,0.222,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.15384615384615385,0.0,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0,0.07450833333333333
102,2011-03-10,0,0,0.0,0.0,0.0,0.5153473344103393,0.5765765765765766,0.4444444444444444,0.26666666666666666,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2733333333333333
193,2011-03-10,0,0,0.0,0.0,0.0,0.4184168012924071,0.25225225225225223,0.1111111111111111,0.1433333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07024999999999999
80,2011-03-10,0,0,0.0,0.0,0.0,0.2084006462035541,0.3288288288288288,0.0,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00935
194,2011-03-10,0,0,0.0,0.0,0.0,0.0791599353796446,0.08108108108108109,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006
3,2011-03-10,0,0,0.0,0.0,0.0,0.046849757673667204,0.04054054054054054,0.1111111111111111,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07166666666666667
40,2011-03-10,0,0,0.0,0.0,0.0,0.11147011308562198,0.10810810810810811,0.0,0.22799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0057
190,2011-02-21,0,1,0.0,0.0,0.0,0.28917609046849757,0.3063063063063063,0.1111111111111111,0.25133333333333335,0.0,0.0,0.0,0.0,0.0,0.14423076923076925,0.09090909090909091,0.125,0.06874999999999999,0.0,0.0,0.0,0.0,0.0,0,0.14966875000000002
123,2011-02-21,0,1,0.0,0.0,0.0,0.27302100161550885,0.35585585585585583,0.4444444444444444,0.3093333333333333,0.0,0.0,0.0,0.0,0.0,0.21153846153846156,0.2097902097902098,0.125,0.11333333333333334,0.0,0.0,0.0,0.0,0.0,0,0.35223333333333334
61,2011-02-21,0,1,0.0,0.0,0.0,0.2084006462035541,0.21621621621621623,0.2222222222222222,0.246,0.0,0.0,0.0,0.0,0.14285714285714285,0.33076923076923076,0.13986013986013987,0.375,0.04791666666666666,0.0,0.0,0.0,0.0,0.0,0,0.36568124999999996
23,2011-02-21,0,1,0.0,0.0,0.0,0.12762520193861066,0.22972972972972971,0.0,0.4246666666666667,0.0,0.0,0.0,0.0,0.0,0.21153846153846156,0.3006993006993007,0.375,0.16249999999999998,0.0,0.0,0.0,0.0,0.0,0,0.23967916666666664
173,2011-02-21,0,1,0.0,0.0,0.0,0.3053311793214863,0.24324324324324323,0.1111111111111111,0.18933333333333333,0.0,0.0,0.0,0.0,0.0,0.2326923076923077,0.2517482517482518,0.0,0.12291666666666667,0.0,0.0,0.0,0.0,0.0,0,0.07447291666666667
60,2011-02-21,0,1,0.0,0.0,0.0,0.2245557350565428,0.17567567567567569,0.0,0.18533333333333332,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.4825174825174825,0.25,0.17958333333333332,0.0,0.0,0.0,0.0,0.0,0,0.15912291666666667
58,2011-02-21,0,0,0.0,0.0,0.0,0.28917609046849757,0.20270270270270271,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.05416666666666667
103,2011-02-21,0,1,0.0,1.0,0.0,0.5153473344103393,0.32432432432432434,0.2222222222222222,0.15,0.0,0.0,0.0,0.0,0.07142857142857142,0.42307692307692313,0.34965034965034963,0.75,0.09458333333333332,0.0,0.0,0.0,0.0,0.1,0,0.6644479166666666
40,2011-02-21,0,1,0.0,0.0,0.0,0.35379644588045234,0.23423423423423423,0.2222222222222222,0.15733333333333333,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.24475524475524477,0.0,0.09083333333333334,0.0,0.0,0.0,0.0,0.0,0,0.1395375
